nation,date,tmax,tmin,precip,month,day,year
Germany,2008-08-04,22.291644067796607,15.370762711864407,9.614041509844068,8,4,2008
Germany,2009-08-04,24.510593220338983,10.49650847457627,0.2352051595525424,8,4,2009
Germany,2010-08-04,22.970457627118645,10.960610169491524,0.4995638454508475,8,4,2010
Germany,2011-08-04,25.50642372881356,15.910457627118644,3.1755612259525425,8,4,2011
Germany,2012-08-04,25.515254237288136,11.569593220338984,0.7646787106169493,8,4,2012
Germany,2013-08-04,28.31806779661017,14.248576271186442,3.3021242513084745,8,4,2013
Germany,1979-08-05,21.4624406779661,8.77477966101695,0.35240046126101693,8,5,1979
Germany,1980-08-05,22.753237288135594,15.08022033898305,2.924469821166102,8,5,1980
Germany,1981-08-05,27.781288135593222,16.188288135593222,0.11146351594576272,8,5,1981
Germany,1982-08-05,25.692966101694914,15.727,10.20468650619661,8,5,1982
Germany,1983-08-05,14.383949152542373,11.881677966101694,12.058395584338982,8,5,1983
Germany,1984-08-05,21.36266101694915,14.001728813559321,15.091013943701695,8,5,1984
Germany,1985-08-05,22.46323728813559,12.307576271186441,4.134099804772881,8,5,1985
Germany,1986-08-05,21.86201694915254,13.15528813559322,9.64510022818983,8,5,1986
Germany,1987-08-05,13.384152542372883,8.259457627118646,3.1529247249355934,8,5,1987
Germany,1988-08-05,18.589118644067796,12.395271186440677,0.7981963885830509,8,5,1988
Germany,1989-08-05,22.12264406779661,8.886271186440677,0.3292988780745763,8,5,1989
Germany,1990-08-05,30.478881355932202,17.06977966101695,0.056619145952542374,8,5,1990
Germany,1991-08-05,28.032830508474575,12.951254237288136,0.2083795071864407,8,5,1991
Germany,1992-08-05,27.248830508474576,10.851508474576272,0.0,8,5,1992
Germany,1993-08-05,25.155949152542373,13.545355932203389,3.064795772216949,8,5,1993
Germany,1994-08-05,35.14515254237288,18.556389830508476,0.13398311288135595,8,5,1994
Germany,1995-08-05,28.54501694915254,12.548644067796612,0.051440233545762715,8,5,1995
Germany,1996-08-05,22.60557627118644,9.618813559322035,0.006982840922033898,8,5,1996
Germany,1997-08-05,25.64606779661017,14.283627118644068,0.7198285719050848,8,5,1997
Germany,1998-08-05,20.44872881355932,11.319084745762712,0.5485309202440678,8,5,1998
Germany,1999-08-05,26.161033898305085,16.430610169491526,3.4656397780881356,8,5,1999
Germany,2000-08-05,23.053101694915256,10.883050847457627,0.41856283879322037,8,5,2000
Germany,2001-08-05,21.252813559322032,11.931627118644068,2.2725348604474576,8,5,2001
Germany,2002-08-05,21.671627118644068,12.85901694915254,7.855922559783051,8,5,2002
Germany,2003-08-05,32.10289830508474,16.565389830508472,0.008844925423728814,8,5,2003
Germany,2004-08-05,29.981779661016947,17.279745762711865,0.002036660827118644,8,5,2004
Germany,2005-08-05,21.516389830508476,9.15906779661017,2.4240043075118645,8,5,2005
Germany,2006-08-05,22.77869491525424,12.44171186440678,6.8150144286915255,8,5,2006
Germany,2007-08-05,26.562525423728815,12.06757627118644,0.0,8,5,2007
Germany,2008-08-05,23.088949152542373,12.590694915254238,0.13392497886101695,8,5,2008
Germany,2009-08-05,26.415474576271183,11.60928813559322,0.0,8,5,2009
Germany,2010-08-05,22.08091525423729,13.14013559322034,3.1272045949830507,8,5,2010
Germany,2011-08-05,24.746101694915254,15.395661016949154,2.322374902901695,8,5,2011
Germany,2012-08-05,24.947305084745764,14.391135593220339,4.993600485966102,8,5,2012
Germany,2013-08-05,28.93920338983051,14.049135593220338,0.7654352292610169,8,5,2013
Germany,1979-08-06,23.84586440677966,10.482169491525424,0.15519354663050847,8,6,1979
Germany,1980-08-06,18.875661016949152,13.432813559322033,1.2432938628203392,8,6,1980
Germany,1981-08-06,28.131372881355933,16.270881355932204,0.21539140023050848,8,6,1981
Germany,1982-08-06,26.232881355932204,15.158186440677966,7.632589848284746,8,6,1982
Germany,1983-08-06,16.77177966101695,11.930847457627118,6.553857084528814,8,6,1983
Germany,1984-08-06,19.137254237288136,11.336728813559326,1.896858431877966,8,6,1984
Germany,1985-08-06,17.90779661016949,10.975169491525426,4.240734406657627,8,6,1985
Germany,1986-08-06,24.492661016949153,9.819101694915252,0.002851325084745763,8,6,1986
Germany,1987-08-06,13.74650847457627,6.994627118644068,3.8682001815864404,8,6,1987
Germany,1988-08-06,24.808457627118646,12.258016949152543,0.13986039294915253,8,6,1988
Germany,1989-08-06,25.560389830508477,9.02513559322034,1.6323250180881357,8,6,1989
Germany,1990-08-06,21.281847457627116,12.388898305084746,3.2261868523525425,8,6,1990
Germany,1991-08-06,30.23298305084746,17.165372881355932,0.002327614901694915,8,6,1991
Germany,1992-08-06,29.903118644067796,13.845372881355932,0.017486192745762713,8,6,1992
Germany,1993-08-06,17.489118644067794,11.560898305084747,4.846000894169491,8,6,1993
Germany,1994-08-06,28.92794915254237,17.31522033898305,0.5599361129491526,8,6,1994
Germany,1995-08-06,31.166762711864404,14.878881355932204,0.0,8,6,1995
Germany,1996-08-06,22.76728813559322,11.384033898305084,0.30325877938983054,8,6,1996
Germany,1997-08-06,25.456830508474575,13.923762711864406,0.2517603847322034,8,6,1997
Germany,1998-08-06,24.82201694915254,11.128135593220337,0.22377088006779663,8,6,1998
Germany,1999-08-06,28.149711864406783,14.070322033898305,0.49054439178305087,8,6,1999
Germany,2000-08-06,22.93208474576271,11.173627118644069,1.2688830734644068,8,6,2000
Germany,2001-08-06,21.602016949152542,11.070372881355933,2.008554442779661,8,6,2001
Germany,2002-08-06,24.15742372881356,11.146322033898306,2.4842597939389828,8,6,2002
Germany,2003-08-06,31.428983050847457,15.58957627118644,0.011114351389830508,8,6,2003
Germany,2004-08-06,29.65720338983051,17.54884745762712,0.0,8,6,2004
Germany,2005-08-06,18.132474576271186,10.63749152542373,4.982253866115254,8,6,2005
Germany,2006-08-06,22.10169491525424,15.052254237288135,10.233898477749152,8,6,2006
Germany,2007-08-06,28.158525423728815,13.881322033898305,0.10075654787796609,8,6,2007
Germany,2008-08-06,28.10847457627119,11.87984745762712,0.17596747574237287,8,6,2008
Germany,2009-08-06,27.889966101694917,14.072084745762712,0.0281932126779661,8,6,2009
Germany,2010-08-06,21.343762711864404,12.089033898305084,5.659733857545763,8,6,2010
Germany,2011-08-06,27.007440677966102,14.478915254237288,4.8602865024,8,6,2011
Germany,2012-08-06,22.711949152542374,14.579627118644067,8.927235625240678,8,6,2012
Germany,2013-08-06,29.010254237288137,16.122474576271188,2.297759858481356,8,6,2013
Germany,1979-08-07,25.055118644067797,12.715593220338983,1.724192737261017,8,7,1979
Germany,1980-08-07,22.884576271186443,13.09562711864407,0.5400059415864407,8,7,1980
Germany,1981-08-07,29.02350847457627,17.289203389830508,4.358685740705085,8,7,1981
Germany,1982-08-07,25.850288135593217,14.758084745762712,7.192175304569492,8,7,1982
Germany,1983-08-07,22.37269491525424,11.268033898305085,0.5213269372881356,8,7,1983
Germany,1984-08-07,20.85150847457627,8.844983050847457,1.3157406911593221,8,7,1984
Germany,1985-08-07,17.659627118644067,9.500237288135594,1.9000297370440677,8,7,1985
Germany,1986-08-07,26.123355932203392,14.145288135593221,0.3576666174101695,8,7,1986
Germany,1987-08-07,17.34615254237288,5.844288135593219,0.9188393589152543,8,7,1987
Germany,1988-08-07,26.789305084745763,12.326474576271185,0.003898749966101695,8,7,1988
Germany,1989-08-07,25.863525423728817,14.005389830508474,5.057318454833898,8,7,1989
Germany,1990-08-07,20.175389830508475,9.857169491525426,0.9882750607322034,8,7,1990
Germany,1991-08-07,31.747627118644065,18.157898305084746,0.5324121619932204,8,7,1991
Germany,1992-08-07,30.429983050847458,13.804016949152542,0.0005237125016949152,8,7,1992
Germany,1993-08-07,20.46947457627119,9.05828813559322,0.8639804523661017,8,7,1993
Germany,1994-08-07,25.9405593220339,14.912203389830509,2.752721075349153,8,7,1994
Germany,1995-08-07,24.73864406779661,14.947576271186442,1.626345987620339,8,7,1995
Germany,1996-08-07,22.858,12.461677966101696,2.6172106350101694,8,7,1996
Germany,1997-08-07,26.167254237288134,14.33493220338983,0.2902822902915254,8,7,1997
Germany,1998-08-07,26.083694915254238,12.872440677966102,0.036776268244067795,8,7,1998
Germany,1999-08-07,24.959372881355932,14.414101694915255,4.555311118535593,8,7,1999
Germany,2000-08-07,20.19713559322034,12.506830508474577,1.0069832000135592,8,7,2000
Germany,2001-08-07,21.75698305084746,14.773966101694915,4.599856117586441,8,7,2001
Germany,2002-08-07,21.149474576271185,12.77920338983051,6.195230155403389,8,7,2002
Germany,2003-08-07,34.30396610169492,15.316322033898306,0.05923772493559322,8,7,2003
Germany,2004-08-07,28.92428813559322,17.195,0.16496956214237288,8,7,2004
Germany,2005-08-07,15.91550847457627,8.636389830508476,3.9955208080271185,8,7,2005
Germany,2006-08-07,25.10427118644068,14.459118644067797,1.9294740787118645,8,7,2006
Germany,2007-08-07,25.304593220338983,13.97806779661017,3.1207454611932204,8,7,2007
Germany,2008-08-07,31.83750847457627,16.83520338983051,0.8908353630915254,8,7,2008
Germany,2009-08-07,29.18933898305085,15.85084745762712,0.00023276111186440677,8,7,2009
Germany,2010-08-07,23.74750847457627,11.730627118644067,4.348211385722034,8,7,2010
Germany,2011-08-07,21.130389830508474,13.750084745762711,5.441316813640678,8,7,2011
Germany,2012-08-07,20.887322033898307,12.664983050847459,1.7220836940406778,8,7,2012
Germany,2013-08-07,25.47915254237288,13.29057627118644,3.7034631480813562,8,7,2013
Germany,1979-08-08,22.458932203389832,13.65922033898305,8.34146287041356,8,8,1979
Germany,1980-08-08,22.675457627118647,13.907593220338983,7.1848151557016955,8,8,1980
Germany,1981-08-08,24.855101694915255,16.619389830508474,6.1494048163525425,8,8,1981
Germany,1982-08-08,25.282745762711865,14.619694915254238,2.5324710498305083,8,8,1982
Germany,1983-08-08,25.229169491525422,12.994813559322033,0.46808281598644064,8,8,1983
Germany,1984-08-08,21.358101694915252,12.144016949152542,2.5609407004067797,8,8,1984
Germany,1985-08-08,18.996661016949155,10.087745762711863,0.9274953088677965,8,8,1985
Germany,1986-08-08,21.384237288135594,12.365101694915253,0.544573849179661,8,8,1986
Germany,1987-08-08,18.186762711864407,9.385847457627118,1.4669193412067796,8,8,1987
Germany,1988-08-08,28.0773220338983,12.93884745762712,0.8182575375864406,8,8,1988
Germany,1989-08-08,23.764406779661016,15.024983050847458,7.23293702261695,8,8,1989
Germany,1990-08-08,21.155881355932202,7.322949152542371,0.3036370682440678,8,8,1990
Germany,1991-08-08,25.06142372881356,15.746,6.961887547077966,8,8,1991
Germany,1992-08-08,34.62510169491526,17.20757627118644,0.19551944257627119,8,8,1992
Germany,1993-08-08,22.605966101694914,11.853135593220342,3.0010338148881357,8,8,1993
Germany,1994-08-08,26.861847457627118,13.416796610169492,2.490777240040678,8,8,1994
Germany,1995-08-08,23.18942372881356,11.719762711864407,0.7099941260745763,8,8,1995
Germany,1996-08-08,25.284966101694916,10.729898305084749,0.9713271983186441,8,8,1996
Germany,1997-08-08,26.790118644067796,14.402525423728815,2.602139072583051,8,8,1997
Germany,1998-08-08,30.82323728813559,13.06879661016949,0.002211231172881356,8,8,1998
Germany,1999-08-08,27.32083050847458,14.278779661016948,2.2311328028338986,8,8,1999
Germany,2000-08-08,20.584,10.706813559322036,2.7763610586711867,8,8,2000
Germany,2001-08-08,22.351084745762712,14.705271186440678,5.454526439959322,8,8,2001
Germany,2002-08-08,22.833593220338983,13.249322033898306,7.062963361627119,8,8,2002
Germany,2003-08-08,35.06430508474576,15.555728813559321,0.008961301830508474,8,8,2003
Germany,2004-08-08,29.305389830508474,16.951508474576272,0.05000001693559322,8,8,2004
Germany,2005-08-08,17.47998305084746,8.692762711864404,3.6680548298033897,8,8,2005
Germany,2006-08-08,20.837610169491526,13.83228813559322,1.911784482305085,8,8,2006
Germany,2007-08-08,20.964237288135596,14.710966101694915,8.542801919471186,8,8,2007
Germany,2008-08-08,22.737898305084748,14.730525423728814,7.411160170861017,8,8,2008
Germany,2009-08-08,26.27428813559322,16.9435593220339,0.41469322930169494,8,8,2009
Germany,2010-08-08,23.087050847457625,13.218169491525423,4.474368327172882,8,8,2010
Germany,2011-08-08,18.751491525423727,12.042915254237288,3.7098646791864405,8,8,2011
Germany,2012-08-08,21.361101694915256,10.653677966101693,1.073901954020339,8,8,2012
Germany,2013-08-08,22.914881355932206,14.30749152542373,1.310910982779661,8,8,2013
Germany,1979-08-09,20.58989830508475,10.864559322033898,7.545957126223729,8,9,1979
Germany,1980-08-09,17.63779661016949,11.892169491525424,1.856095886440678,8,9,1980
Germany,1981-08-09,21.695118644067797,16.051745762711864,6.447833919091525,8,9,1981
Germany,1982-08-09,23.120101694915256,15.075525423728815,1.9799105310915253,8,9,1982
Germany,1983-08-09,26.38920338983051,14.398440677966102,1.2767825349152542,8,9,1983
Germany,1984-08-09,19.805254237288135,13.527762711864407,2.4919558952949155,8,9,1984
Germany,1985-08-09,24.460779661016947,9.62977966101695,0.3622926342508474,8,9,1985
Germany,1986-08-09,24.11706779661017,10.352949152542374,0.25161479499661016,8,9,1986
Germany,1987-08-09,18.458864406779664,10.496576271186443,7.120427336542373,8,9,1987
Germany,1988-08-09,28.32328813559322,13.644762711864407,2.0483858378440676,8,9,1988
Germany,1989-08-09,23.663983050847456,12.352559322033898,1.8525754365559322,8,9,1989
Germany,1990-08-09,23.654677966101694,10.738000000000001,1.7827470943322032,8,9,1990
Germany,1991-08-09,23.154542372881355,13.01550847457627,0.5304192664271187,8,9,1991
Germany,1992-08-09,36.293542372881355,19.8864406779661,0.15021825412881357,8,9,1992
Germany,1993-08-09,21.253881355932204,11.68113559322034,2.2412288956881357,8,9,1993
Germany,1994-08-09,25.91530508474576,13.661745762711865,0.3811173642305085,8,9,1994
Germany,1995-08-09,25.08966101694915,10.169762711864408,0.10491703285423729,8,9,1995
Germany,1996-08-09,26.873932203389828,12.300271186440678,0.07835324595254237,8,9,1996
Germany,1997-08-09,28.213745762711866,13.829915254237289,1.9166139231864405,8,9,1997
Germany,1998-08-09,25.818491525423727,14.268271186440678,0.13328492277966103,8,9,1998
Germany,1999-08-09,27.21098305084746,15.482881355932204,1.916962810779661,8,9,1999
Germany,2000-08-09,23.03,9.132728813559323,0.1115217223322034,8,9,2000
Germany,2001-08-09,21.68557627118644,13.837338983050849,1.5363111858711864,8,9,2001
Germany,2002-08-09,24.85084745762712,12.472271186440677,1.7694213739932203,8,9,2002
Germany,2003-08-09,35.712661016949156,16.951677966101695,0.00011638055593220338,8,9,2003
Germany,2004-08-09,29.803101694915256,17.574322033898305,0.027043950020338985,8,9,2004
Germany,2005-08-09,16.49542372881356,10.503305084745762,2.334158193355932,8,9,2005
Germany,2006-08-09,20.910677966101694,12.465949152542372,1.2226799609084744,8,9,2006
Germany,2007-08-09,24.03171186440678,14.868559322033898,13.556827660149153,8,9,2007
Germany,2008-08-09,20.327694915254238,11.788559322033898,1.207914183701695,8,9,2008
Germany,2009-08-09,26.604813559322032,15.854067796610169,1.0499569191457627,8,9,2009
Germany,2010-08-09,23.180898305084746,12.70135593220339,1.540820878901695,8,9,2010
Germany,2011-08-09,17.799406779661016,11.424305084745765,3.1723023123457628,8,9,2011
Germany,2012-08-09,21.04649152542373,9.83098305084746,0.640180595959322,8,9,2012
Germany,2013-08-09,21.958677966101693,11.041932203389832,2.366890929274576,8,9,2013
Germany,1979-09-01,26.342406779661015,12.772644067796612,0.8479198710915254,9,1,1979
Germany,1980-09-01,15.065847457627118,8.277033898305083,3.985278830237288,9,1,1980
Germany,1981-09-01,18.55571186440678,9.696016949152543,0.7325577435661017,9,1,1981
Germany,1982-09-01,17.37194915254237,11.48257627118644,1.114140509938983,9,1,1982
Germany,1983-09-01,26.129677966101696,15.980627118644067,5.146786482833898,9,1,1983
Germany,1984-09-01,21.883033898305083,14.605610169491525,2.3482695700067793,9,1,1984
Germany,1985-09-01,19.865813559322035,12.90486440677966,3.346757015064407,9,1,1985
Germany,1986-09-01,13.445406779661017,7.949135593220339,1.5084964009220339,9,1,1986
Germany,1987-09-01,22.716237288135595,9.859796610169491,0.46799540871864403,9,1,1987
Germany,1988-09-01,25.754050847457627,11.165016949152543,1.2748909489627118,9,1,1988
Germany,1989-09-01,20.483813559322034,9.16159322033898,4.318913341830508,9,1,1989
Germany,1990-09-01,16.9315593220339,11.08122033898305,6.044866436013559,9,1,1990
Germany,1991-09-01,25.322271186440677,12.438389830508475,0.005237128922033899,9,1,1991
Germany,1992-09-01,14.736864406779661,9.07691525423729,8.610098282847458,9,1,1992
Germany,1993-09-01,16.74591525423729,8.156406779661017,1.0874893150372882,9,1,1993
Germany,1994-09-01,22.35223728813559,13.466644067796611,3.842014316705085,9,1,1994
Germany,1995-09-01,15.659830508474576,9.905508474576271,11.94038772199322,9,1,1995
Germany,1996-09-01,17.21542372881356,8.216661016949153,0.7309866279050847,9,1,1996
Germany,1997-09-01,28.00915254237288,14.249474576271187,0.195985008,9,1,1997
Germany,1998-09-01,20.710101694915252,7.412864406779663,0.22016298776949153,9,1,1998
Germany,1999-09-01,19.469389830508472,10.160525423728814,0.6975852057762711,9,1,1999
Germany,2000-09-01,22.691542372881354,10.61093220338983,4.144997462644068,9,1,2000
Germany,2001-09-01,19.352610169491527,11.860949152542371,4.349840910223729,9,1,2001
Germany,2002-09-01,18.748966101694915,12.376830508474578,1.4486766570305085,9,1,2002
Germany,2003-09-01,16.474389830508475,8.220627118644067,2.0737568844610172,9,1,2003
Germany,2004-09-01,19.471237288135594,8.488474576271187,0.37486203766779663,9,1,2004
Germany,2005-09-01,29.131508474576272,16.21777966101695,0.35414614738983047,9,1,2005
Germany,2006-09-01,23.11291525423729,13.119830508474577,1.222723653437288,9,1,2006
